,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
3598,720,Germany,Female,37,8,156282.79,1,1,0,45985.52,0,0,1,GOLD,390
3605,588,Germany,Female,34,10,129417.82,1,1,0,153727.32,0,0,3,DIAMOND,300
3609,850,Germany,Male,40,6,94607.08,1,1,0,36690.49,0,0,5,DIAMOND,460
3613,664,Germany,Male,25,6,172812.72,2,1,1,108008.65,0,0,3,GOLD,644
3614,558,Germany,Female,36,0,126606.63,2,1,1,172363.52,0,0,4,SILVER,769
3617,792,Germany,Female,29,4,107601.79,1,1,0,18922.18,1,1,1,DIAMOND,510
3618,489,Germany,Female,46,8,92060.06,1,1,0,147222.95,1,1,2,DIAMOND,865
3623,695,Germany,Male,27,6,125552.96,1,1,0,105291.26,0,0,1,SILVER,551
3626,789,Germany,Female,37,6,110689.07,1,1,1,71121.04,1,1,1,SILVER,792
3628,493,Germany,Female,35,8,178317.6,1,0,0,197428.64,0,0,1,SILVER,738
3633,827,Germany,Female,47,8,143001.5,2,1,0,108977.5,0,0,4,SILVER,265
3639,680,Germany,Female,48,8,115115.38,1,1,0,139558.6,1,1,2,SILVER,813
3640,638,Germany,Female,39,0,122501.28,2,1,1,95007.8,0,0,1,GOLD,492
3653,688,Germany,Female,46,0,74458.25,1,0,1,6866.31,0,0,1,DIAMOND,752
3654,542,Germany,Male,33,8,142871.27,2,0,0,77737.86,0,0,1,GOLD,888
3655,754,Germany,Male,35,6,98585.94,2,0,1,106116.84,0,0,3,PLATINUM,765
3661,497,Germany,Male,35,7,110053.62,2,1,1,92887.06,0,0,4,PLATINUM,748
3664,751,Germany,Female,37,0,151218.98,1,1,1,109309.29,0,0,4,GOLD,794
3667,525,Germany,Male,33,4,131023.76,2,0,0,55072.93,0,0,1,DIAMOND,253
3668,666,Germany,Female,44,2,122314.5,1,0,0,68574.88,1,1,5,GOLD,837
3671,646,Germany,Female,52,6,111739.4,2,0,1,68367.18,0,0,1,DIAMOND,234
3688,679,Germany,Male,35,1,110245.13,1,1,1,178291.09,0,0,5,GOLD,728
3697,745,Germany,Male,48,10,96048.55,1,1,0,74510.65,0,0,1,PLATINUM,701
3703,739,Germany,Male,40,5,149131.03,3,1,1,60036.99,1,1,4,GOLD,335
3711,762,Germany,Female,34,8,98592.88,1,0,1,191790.29,1,1,3,DIAMOND,279
3713,709,Germany,Male,22,0,112949.71,1,0,0,155231.55,0,0,1,SILVER,925
3715,817,Germany,Female,46,0,89087.89,1,0,1,87941.85,1,1,1,SILVER,788
3716,665,Germany,Female,27,2,147435.96,1,0,0,187508.06,0,0,1,DIAMOND,258
3717,646,Germany,Male,39,0,154439.86,1,1,0,171519.06,0,0,4,GOLD,422
3720,473,Germany,Male,40,8,152576.25,2,1,0,73073.68,0,0,4,DIAMOND,310
3723,715,Germany,Male,42,2,88120.97,2,1,1,21333.22,0,0,1,DIAMOND,577
3724,772,Germany,Female,51,9,143930.92,1,0,1,46675.51,1,1,1,DIAMOND,937
3726,749,Germany,Female,29,7,137059.05,3,1,0,102975.72,1,1,5,SILVER,859
3731,554,Germany,Female,51,7,105701.91,1,0,1,179797.79,1,1,1,DIAMOND,999
3733,689,Germany,Male,67,9,157094.78,1,1,1,99490.01,0,0,2,GOLD,670
3734,796,Germany,Male,40,2,113228.38,2,1,1,46415.09,0,0,1,PLATINUM,233
3736,498,Germany,Male,37,8,108432.88,2,1,1,14865.05,0,0,3,DIAMOND,457
3738,498,Germany,Female,44,2,120702.67,2,1,1,98175.74,0,0,3,PLATINUM,556
3741,738,Germany,Female,29,9,139106.19,1,1,0,141872.05,1,1,5,SILVER,615
3742,587,Germany,Female,39,6,101851.8,2,1,0,7103.71,0,0,2,DIAMOND,659
3743,655,Germany,Female,32,6,130935.56,1,1,0,9241.83,1,1,4,PLATINUM,515
3744,647,Germany,Male,37,3,116509.99,1,1,1,149517.71,1,1,1,GOLD,529
3745,776,Germany,Female,37,1,93124.04,2,1,1,196079.32,0,0,1,DIAMOND,232
3746,688,Germany,Male,35,5,111578.18,1,0,0,166165.93,1,1,1,PLATINUM,384
3762,590,Germany,Female,40,2,117641.43,2,0,0,92198.05,0,0,5,DIAMOND,574
3763,653,Germany,Female,37,3,125734.2,2,1,0,134625.09,1,1,1,DIAMOND,389
3771,477,Germany,Male,34,8,139959.55,2,1,1,189875.83,0,0,4,DIAMOND,362
3775,528,Germany,Male,22,5,93547.23,2,0,1,961.57,0,0,4,DIAMOND,525
3780,595,Germany,Male,46,5,142360.62,2,1,0,48421.4,1,1,5,DIAMOND,973
3781,596,Germany,Female,27,2,151027.56,1,1,0,170320.58,0,0,2,PLATINUM,993
3782,431,Germany,Female,44,2,138843.7,1,1,0,37688.31,1,1,5,PLATINUM,777
3785,752,Germany,Female,45,3,105426.5,2,0,1,89773.45,0,0,2,SILVER,244
3786,710,Germany,Female,41,9,149155.53,2,1,0,42131.26,1,1,5,DIAMOND,407
3787,638,Germany,Male,27,4,135096.05,1,1,1,186523.72,1,1,2,DIAMOND,995
3788,660,Germany,Male,28,2,170890.05,2,1,0,41758.9,0,0,3,DIAMOND,558
3793,727,Germany,Male,58,5,106913.43,1,1,0,25881.0,1,1,2,DIAMOND,557
3802,615,Germany,Female,44,9,126104.98,2,0,1,110718.02,0,0,3,SILVER,684
3803,850,Germany,Male,51,4,124425.99,1,0,0,118545.49,1,1,1,GOLD,950
3808,701,Germany,Male,41,0,150844.94,1,0,1,127623.36,0,0,4,GOLD,399
3817,682,Germany,Female,29,6,101012.77,1,0,0,32589.89,1,1,4,GOLD,937
3819,553,Germany,Male,46,3,82291.1,1,1,0,112549.99,1,1,1,DIAMOND,880
3827,794,Germany,Male,57,3,117056.46,1,1,0,93336.93,1,1,3,GOLD,669
3828,497,Germany,Female,55,7,131778.66,1,1,1,9972.64,0,0,5,GOLD,605
3833,609,Germany,Male,38,6,140752.06,2,0,1,171430.16,0,0,2,PLATINUM,765
3835,718,Germany,Female,39,7,93148.74,2,1,1,190746.38,0,0,2,DIAMOND,721
3838,628,Germany,Male,50,4,122227.71,1,0,1,14217.77,1,1,4,SILVER,720
3839,629,Germany,Male,40,2,121647.54,2,1,1,64849.74,1,1,1,SILVER,290
3840,739,Germany,Male,58,1,110597.76,1,0,1,160122.66,1,1,2,PLATINUM,831
3848,560,Germany,Male,41,4,152532.3,1,0,0,10779.69,0,0,3,DIAMOND,459
3853,654,Germany,Male,43,9,84673.17,2,0,1,82081.35,0,0,5,SILVER,531
3854,687,Germany,Male,33,9,135962.4,2,1,0,121747.96,0,0,1,PLATINUM,493
3855,708,Germany,Male,32,3,151691.44,2,1,1,172810.51,0,0,5,SILVER,463
3856,679,Germany,Female,32,0,88335.05,1,0,0,159584.81,0,0,5,DIAMOND,641
3864,620,Germany,Male,40,5,108197.11,2,1,0,49722.34,0,0,5,SILVER,951
3874,813,Germany,Female,25,5,123616.43,1,0,1,132959.33,0,0,1,GOLD,562
3876,565,Germany,Male,31,2,89558.39,2,1,1,4441.54,0,0,3,SILVER,772
3878,526,Germany,Female,32,6,131938.92,2,1,1,1795.93,0,0,4,SILVER,414
3885,642,Germany,Female,56,6,103244.86,2,1,0,143049.72,1,1,4,PLATINUM,918
3886,710,Germany,Male,34,8,147833.3,2,0,1,1561.58,0,0,5,GOLD,916
3890,670,Germany,Female,33,9,84521.48,2,0,1,198017.05,0,0,4,SILVER,430
3891,723,Germany,Female,28,5,91938.31,1,1,0,143481.85,0,0,1,GOLD,500
3892,549,Germany,Male,45,6,124240.93,1,1,1,146372.51,0,0,4,DIAMOND,385
3895,673,Germany,Female,25,3,108244.82,2,1,1,103573.96,0,0,1,SILVER,284
3897,508,Germany,Female,41,5,82161.7,2,1,0,187776.49,0,0,1,DIAMOND,231
3898,662,Germany,Male,59,2,104568.41,1,1,0,8059.44,1,1,5,DIAMOND,546
3904,698,Germany,Male,55,8,155059.1,2,1,1,144584.29,0,0,2,GOLD,976
3907,603,Germany,Male,46,4,98899.76,2,1,1,86190.34,0,0,3,DIAMOND,801
3913,553,Germany,Male,53,5,127997.83,1,1,0,165378.66,1,1,2,SILVER,775
3915,686,Germany,Male,43,2,134896.03,1,1,1,97847.05,0,0,4,PLATINUM,541
3920,634,Germany,Male,43,3,212696.32,1,1,0,115268.86,0,0,3,PLATINUM,327
3926,714,Germany,Male,29,6,92887.13,1,1,1,69578.49,0,0,2,SILVER,576
3929,646,Germany,Female,36,6,144773.29,2,1,0,53217.3,0,0,3,SILVER,246
3930,622,Germany,Female,52,9,111973.97,1,1,1,162756.29,1,1,2,GOLD,918
3935,728,Germany,Male,45,3,108924.33,2,1,0,84300.4,1,1,4,PLATINUM,947
3938,483,Germany,Male,41,1,118334.44,1,0,0,163147.99,1,1,3,SILVER,985
3939,736,Germany,Female,25,9,81732.88,2,1,0,136497.28,0,0,3,PLATINUM,960
3940,716,Germany,Male,66,5,121411.9,1,0,0,10070.4,1,1,1,GOLD,388
3949,554,Germany,Male,43,5,99906.89,1,0,0,24983.39,0,0,3,GOLD,356
3956,597,Germany,Female,60,0,78539.84,1,0,1,48502.88,0,0,1,DIAMOND,786
3957,657,Germany,Female,38,5,123770.46,1,0,0,47019.66,1,1,1,SILVER,385
3959,663,Germany,Male,49,7,116150.65,3,1,1,84358.71,1,1,5,DIAMOND,670
3968,649,Germany,Male,40,4,95001.33,1,0,1,123202.99,0,0,3,GOLD,993
3976,566,Germany,Male,22,7,144954.75,2,1,0,102246.0,0,0,4,DIAMOND,698
3978,837,Germany,Male,37,6,94001.61,2,1,0,140723.05,0,0,2,SILVER,594
3988,644,Germany,Female,32,8,141528.88,1,1,1,167087.34,1,1,1,GOLD,863
3991,496,Germany,Female,59,7,91680.1,2,1,0,163141.18,1,1,4,GOLD,609
3992,730,Germany,Male,38,0,38848.19,2,0,0,94003.11,0,0,5,SILVER,279
4001,545,Germany,Male,53,5,114421.55,1,1,0,180598.28,1,1,3,PLATINUM,490
4002,634,Germany,Female,29,8,130036.21,2,0,1,69849.55,0,0,3,GOLD,713
4011,694,Germany,Male,33,4,124067.32,1,1,1,77906.87,0,0,5,DIAMOND,769
4013,720,Germany,Female,57,1,162082.31,4,0,0,27145.73,1,1,5,SILVER,692
4014,641,Germany,Female,51,2,117306.69,4,1,1,26912.72,1,1,4,DIAMOND,300
4018,715,Germany,Female,32,3,104857.19,2,1,0,114149.8,0,0,2,PLATINUM,573
4021,772,Germany,Female,48,6,108736.52,1,1,0,184564.67,1,1,4,GOLD,811
4022,680,Germany,Male,44,0,129974.79,2,1,1,33391.38,0,0,5,PLATINUM,741
4026,762,Germany,Male,56,10,100260.88,3,1,1,77142.42,1,1,1,DIAMOND,721
4027,662,Germany,Male,39,5,139822.11,2,1,1,146219.9,0,0,2,PLATINUM,337
4028,463,Germany,Female,41,8,123151.51,2,1,0,70127.93,0,0,5,SILVER,523
4029,501,Germany,Male,27,4,95331.83,2,1,0,132104.76,0,0,1,DIAMOND,301
4033,632,Germany,Male,48,6,126066.26,1,1,0,64345.61,1,1,3,PLATINUM,517
4050,803,Germany,Male,41,9,137742.9,2,1,1,166957.82,0,0,5,SILVER,567
4052,616,Germany,Male,41,10,113220.2,2,1,1,114072.91,0,0,3,SILVER,596
4064,626,Germany,Male,39,10,132287.92,3,1,1,51467.92,1,1,5,PLATINUM,880
4067,565,Germany,Female,32,4,90322.99,2,0,1,118740.37,0,0,1,DIAMOND,416
4080,808,Germany,Female,37,2,100431.84,1,1,0,35140.49,1,1,2,DIAMOND,424
4082,778,Germany,Female,29,6,150358.97,1,1,0,62454.01,1,1,4,DIAMOND,371
4086,759,Germany,Male,31,4,98899.91,1,1,1,47832.82,0,0,1,DIAMOND,352
4088,755,Germany,Male,40,2,137430.82,2,0,0,176768.59,0,0,1,SILVER,399
4091,599,Germany,Male,39,2,188976.89,2,0,1,176142.09,0,0,3,SILVER,729
4100,635,Germany,Female,37,9,146748.07,1,0,1,11407.58,0,0,1,SILVER,219
4108,709,Germany,Female,39,9,124723.92,1,1,0,73641.86,0,0,2,SILVER,526
4109,702,Germany,Male,28,1,103033.83,1,1,1,40321.87,0,0,2,PLATINUM,894
4114,624,Germany,Male,54,3,116726.22,1,1,0,110498.1,1,1,5,PLATINUM,710
4120,666,Germany,Female,21,1,121827.43,2,1,1,99818.31,0,0,2,DIAMOND,516
4128,639,Germany,Female,37,5,151242.48,1,0,1,49637.65,0,0,3,GOLD,776
4137,789,Germany,Male,51,3,104677.09,1,1,0,74265.38,0,0,1,DIAMOND,759
4138,775,Germany,Male,32,8,121669.23,1,0,1,125898.39,0,0,3,SILVER,541
4139,564,Germany,Male,40,7,108407.34,1,1,1,83681.2,0,0,1,SILVER,370
4140,841,Germany,Female,33,7,154969.79,2,1,1,99505.75,0,0,3,PLATINUM,907
4147,749,Germany,Male,66,6,182532.23,2,1,1,195429.92,0,0,2,GOLD,283
4152,757,Germany,Male,31,8,149085.9,2,1,1,197077.36,0,0,2,SILVER,376
4153,695,Germany,Female,53,8,95231.91,1,0,0,70140.8,1,1,4,SILVER,402
4156,605,Germany,Female,43,8,125338.8,2,1,0,23970.13,0,0,2,SILVER,998
4160,627,Germany,Female,37,7,147361.57,1,1,1,133031.96,0,0,1,DIAMOND,916
4170,673,Germany,Female,69,3,78833.15,2,1,1,37196.15,0,0,1,SILVER,795
4176,754,Germany,Female,39,8,129401.87,1,1,1,87684.93,0,0,2,GOLD,591
4180,607,Germany,Male,36,10,106702.94,2,0,0,198313.69,0,0,1,SILVER,519
4182,550,Germany,Male,52,5,121016.23,1,1,1,41730.37,1,1,3,DIAMOND,592
4184,598,Germany,Male,59,8,118210.42,2,0,0,60192.14,1,1,4,DIAMOND,622
4188,644,Germany,Male,47,9,137774.11,2,1,0,151902.78,0,0,5,SILVER,499
4194,572,Germany,Female,54,9,97382.53,1,1,1,195771.95,0,0,3,GOLD,316
4195,626,Germany,Female,47,2,103108.8,1,0,1,166475.44,1,1,3,GOLD,279
4201,668,Germany,Female,46,7,161806.09,1,1,1,173052.19,0,0,4,GOLD,794
4217,587,Germany,Male,35,5,121863.61,1,1,1,23481.69,1,1,2,DIAMOND,260
4218,589,Germany,Female,19,9,83495.11,1,1,1,143022.31,1,1,4,GOLD,747
4219,543,Germany,Female,25,1,146566.01,1,0,1,161407.48,0,0,3,PLATINUM,706
4221,701,Germany,Male,23,5,186101.18,2,1,1,76611.33,0,0,4,SILVER,908
4223,726,Germany,Female,51,8,107494.86,2,1,0,140937.91,1,1,2,PLATINUM,794
4242,526,Germany,Male,50,5,124233.24,1,0,1,159456.87,1,1,5,SILVER,577
4244,540,Germany,Male,64,1,91869.69,1,0,1,95421.0,0,0,5,SILVER,466
4252,452,Germany,Male,33,7,153663.27,1,1,0,111868.23,0,0,4,SILVER,294
4254,590,Germany,Female,27,8,123599.49,2,1,0,1676.92,0,0,1,SILVER,971
4258,782,Germany,Male,35,7,98556.89,2,1,0,117644.36,0,0,2,DIAMOND,625
4264,667,Germany,Female,56,8,137464.04,1,1,0,130846.79,1,1,3,PLATINUM,235
4274,502,Germany,Female,42,0,132002.7,1,0,1,28204.98,1,1,3,SILVER,403
4276,670,Germany,Female,32,4,102954.68,2,0,1,134942.45,0,0,5,SILVER,244
4277,775,Germany,Male,51,2,123783.25,1,1,1,134901.57,0,0,2,PLATINUM,489
4278,759,Germany,Male,30,4,101802.67,1,0,0,8693.8,0,0,3,GOLD,790
4280,766,Germany,Female,62,7,142724.48,1,0,1,5893.23,1,1,2,GOLD,460
4284,732,Germany,Female,42,2,118889.66,2,0,0,87422.15,0,0,3,GOLD,226
4287,714,Germany,Male,53,1,99141.86,1,1,1,72496.05,1,1,3,PLATINUM,1000
4288,577,Germany,Female,31,4,61211.18,1,1,1,145250.43,0,0,2,GOLD,233
4294,579,Germany,Female,42,3,137560.38,2,1,1,85424.34,0,0,2,PLATINUM,909
4295,476,Germany,Female,34,8,111905.43,1,0,1,197221.81,1,1,3,PLATINUM,832
4300,700,Germany,Female,28,3,99705.69,2,0,0,146723.72,0,0,5,SILVER,435
4302,544,Germany,Male,44,2,108895.93,1,0,0,69228.2,1,1,3,DIAMOND,408
4315,632,Germany,Male,30,1,58668.02,1,1,1,78670.52,0,0,1,GOLD,398
4318,673,Germany,Female,77,10,76510.52,2,0,1,59595.66,0,0,4,GOLD,363
4320,701,Germany,Male,36,7,95448.32,2,1,0,189085.07,0,0,1,PLATINUM,692
4327,678,Germany,Female,30,1,139676.95,2,0,1,16146.0,0,0,1,SILVER,554
4332,507,Germany,Male,31,2,134237.07,1,1,1,166423.66,1,1,3,PLATINUM,481
4333,724,Germany,Male,34,6,118235.7,2,0,0,157137.23,0,0,5,DIAMOND,618
4336,580,Germany,Male,38,9,115442.19,2,1,0,128481.5,1,1,3,GOLD,681
4341,647,Germany,Female,35,3,166518.63,2,1,0,147930.46,0,0,4,PLATINUM,507
4343,549,Germany,Male,54,5,92877.33,1,1,0,2619.64,1,1,1,DIAMOND,447
4345,720,Germany,Male,46,3,97042.6,1,1,1,133516.51,1,1,2,GOLD,809
4347,615,Germany,Male,24,8,108528.07,2,0,0,179488.41,1,1,2,DIAMOND,312
4348,635,Germany,Female,44,2,79064.85,2,0,1,113291.75,0,0,1,PLATINUM,855
4359,545,Germany,Female,44,2,127536.44,1,1,0,108398.63,0,0,5,PLATINUM,320
4361,781,Germany,Female,48,9,82794.18,1,1,0,124720.68,1,1,5,DIAMOND,834
4364,523,Germany,Male,27,8,61688.61,2,1,0,147059.16,0,0,4,GOLD,316
4368,648,Germany,Male,33,5,138664.24,1,1,0,29076.27,0,0,1,PLATINUM,403
4374,688,Germany,Male,41,2,112871.19,2,0,1,65520.74,0,0,2,PLATINUM,335
4375,850,Germany,Male,41,8,60880.68,1,1,0,31825.84,0,0,4,SILVER,448
4380,438,Germany,Male,59,7,127197.14,1,1,0,51565.98,1,1,2,PLATINUM,550
4386,783,Germany,Female,42,2,139707.28,1,1,0,2150.22,0,0,2,GOLD,501
4393,775,Germany,Female,38,6,179886.41,2,0,0,153122.58,0,0,3,PLATINUM,724
4394,479,Germany,Male,24,6,107637.97,2,0,1,169505.83,0,0,5,PLATINUM,456
4396,721,Germany,Male,68,4,136525.99,1,0,0,175399.14,0,0,4,SILVER,439
4397,659,Germany,Male,39,8,52106.33,2,1,1,107964.36,0,0,1,SILVER,595
4400,766,Germany,Female,34,6,106434.94,1,0,1,137995.66,1,1,1,DIAMOND,384
4402,710,Germany,Female,46,10,120530.34,1,1,0,166586.99,1,1,4,DIAMOND,977
4403,602,Germany,Female,43,2,113641.49,4,1,0,115116.35,1,1,2,GOLD,679
4406,637,Germany,Female,27,7,135842.89,1,1,1,101418.05,0,0,3,DIAMOND,483
4409,756,Germany,Male,41,6,149049.92,1,0,1,50422.36,1,1,4,DIAMOND,783
4410,503,Germany,Male,42,9,153279.39,1,1,1,151336.96,0,0,4,DIAMOND,307
4413,615,Germany,Male,39,5,113193.51,2,1,1,52166.25,0,0,4,PLATINUM,624
4414,712,Germany,Male,27,8,113174.21,2,1,0,147261.58,0,0,4,GOLD,622
4419,587,Germany,Female,32,3,125445.04,2,1,1,130514.78,0,0,3,SILVER,764
4420,714,Germany,Female,35,6,126077.43,2,1,1,53954.24,0,0,2,DIAMOND,352
4422,648,Germany,Female,28,8,90371.09,1,1,1,146851.73,0,0,4,PLATINUM,842
4424,601,Germany,Female,47,1,142802.02,1,1,1,57553.02,0,0,1,SILVER,712
4431,616,Germany,Female,42,6,117899.95,2,0,0,150266.81,0,0,3,PLATINUM,653
4435,698,Germany,Female,64,1,169362.43,1,1,0,84760.32,1,1,2,SILVER,841
4438,672,Germany,Male,68,0,126061.51,2,1,1,184936.77,0,0,4,GOLD,564
4443,683,Germany,Female,32,0,138171.1,2,1,1,188203.58,0,0,1,DIAMOND,433
4447,666,Germany,Female,50,7,109062.28,1,1,1,140136.1,1,1,5,GOLD,542
4448,565,Germany,Female,40,1,89994.71,2,0,1,121084.27,0,0,4,PLATINUM,576
4453,809,Germany,Male,33,8,148055.74,1,0,0,199203.21,0,0,1,PLATINUM,981
4457,713,Germany,Male,47,1,95994.98,1,1,0,197529.23,0,0,5,GOLD,757
4459,672,Germany,Female,23,10,110741.56,1,1,0,80778.5,0,0,4,SILVER,455
4463,850,Germany,Female,70,1,96947.58,3,1,0,62282.99,1,1,5,GOLD,365
4465,633,Germany,Male,30,2,109786.82,2,1,1,139712.81,0,0,2,PLATINUM,778
4470,516,Germany,Female,53,1,156674.2,1,1,0,118502.34,1,1,4,GOLD,827
4472,660,Germany,Female,23,6,166070.48,2,0,0,90494.72,0,0,4,GOLD,313
4473,646,Germany,Female,29,4,105957.44,1,1,0,15470.91,0,0,1,PLATINUM,345
4477,679,Germany,Male,52,9,135870.01,2,0,0,54038.62,0,0,2,GOLD,510
4483,539,Germany,Female,38,8,105435.74,1,0,0,80575.44,1,1,2,PLATINUM,627
4485,751,Germany,Male,34,9,108513.25,2,1,1,27097.82,0,0,5,SILVER,264
4487,696,Germany,Male,31,3,150604.52,1,0,0,5566.6,0,0,5,PLATINUM,326
4491,850,Germany,Male,61,3,141784.02,1,1,1,92053.75,0,0,1,SILVER,781
4499,536,Germany,Female,44,4,121898.82,1,0,0,131007.18,0,0,2,GOLD,763
4500,771,Germany,Male,32,9,77487.2,1,0,0,33143.04,0,0,3,SILVER,918
4509,572,Germany,Female,35,1,139979.07,1,1,0,185662.84,0,0,4,SILVER,598
4510,611,Germany,Female,43,9,127216.31,2,0,1,17913.25,0,0,3,DIAMOND,564
4516,497,Germany,Female,32,8,111537.23,4,1,1,9497.99,1,1,5,SILVER,822
4520,652,Germany,Male,46,10,121063.8,3,1,0,151481.86,1,1,5,SILVER,683
4523,660,Germany,Female,52,4,86891.84,1,1,0,90877.76,0,0,4,DIAMOND,753
4530,697,Germany,Male,43,7,115371.94,2,1,0,64139.1,0,0,1,GOLD,538
4535,727,Germany,Male,37,9,101191.83,1,1,1,34551.35,1,1,2,PLATINUM,613
4540,586,Germany,Male,32,1,149814.54,1,1,0,31830.06,0,0,3,GOLD,507
4543,791,Germany,Female,42,10,113657.41,2,0,1,139946.68,1,1,1,SILVER,634
4545,477,Germany,Female,36,3,117700.86,1,0,0,74042.0,0,0,3,GOLD,775
4547,850,Germany,Male,37,9,122506.38,1,0,1,199693.84,1,1,2,PLATINUM,229
4557,658,Germany,Male,37,3,168735.74,2,0,0,70370.24,0,0,3,PLATINUM,226
4559,528,Germany,Female,62,7,133201.17,1,0,0,168507.68,1,1,1,DIAMOND,866
4561,562,Germany,Male,31,4,127237.25,2,0,1,143317.42,0,0,4,DIAMOND,938
4562,678,Germany,Male,36,1,117864.85,2,1,0,27619.06,0,0,3,SILVER,643
4563,705,Germany,Female,64,3,153469.26,3,0,0,146573.66,1,1,4,PLATINUM,875
4564,650,Germany,Male,23,4,93911.3,2,1,0,69055.45,0,0,5,PLATINUM,774
4568,584,Germany,Male,32,8,40172.91,1,1,1,137439.34,0,0,5,SILVER,995
4570,789,Germany,Female,43,9,116644.29,2,1,1,60176.1,0,0,3,SILVER,642
4571,598,Germany,Male,20,8,180293.84,2,1,1,29552.7,0,0,1,SILVER,664
4572,669,Germany,Female,30,7,139872.81,1,1,0,188795.85,0,0,3,SILVER,302
4575,833,Germany,Male,29,1,96462.25,2,0,1,48986.18,0,0,4,PLATINUM,298
4577,580,Germany,Male,39,3,119688.81,1,1,0,137041.26,0,0,4,DIAMOND,804
4595,743,Germany,Male,65,2,131935.51,1,1,1,96399.67,1,1,3,SILVER,399
4597,706,Germany,Female,46,4,105214.58,1,1,0,108699.59,1,1,3,PLATINUM,635
4601,642,Germany,Male,30,8,134497.27,1,0,0,43250.54,0,0,3,GOLD,999
4608,850,Germany,Male,42,8,119839.69,1,0,1,51016.02,1,1,2,GOLD,303
4610,589,Germany,Male,38,8,92219.21,1,1,0,99106.97,0,0,2,PLATINUM,554
4611,555,Germany,Male,48,3,142055.41,2,0,1,79134.78,0,0,3,SILVER,263
4629,850,Germany,Male,49,8,98649.55,1,1,0,119174.88,1,1,5,PLATINUM,568
4630,489,Germany,Male,38,2,126444.08,2,1,1,82662.73,0,0,4,SILVER,526
4631,659,Germany,Female,30,8,154159.51,1,1,0,40441.1,0,0,4,DIAMOND,426
4633,477,Germany,Male,48,8,129250.0,2,1,1,157937.35,0,0,1,PLATINUM,885
4636,619,Germany,Female,31,2,56116.3,2,0,0,2181.94,0,0,2,GOLD,972
4638,516,Germany,Male,50,7,139675.07,2,1,0,45591.23,0,0,3,GOLD,794
4641,485,Germany,Male,34,3,133658.24,1,1,0,70209.83,0,0,2,SILVER,456
4642,446,Germany,Male,25,3,136202.78,1,1,0,176743.51,0,0,4,GOLD,610
4646,805,Germany,Female,26,8,42712.87,2,1,1,28861.69,0,0,4,GOLD,796
4649,670,Germany,Male,31,1,142631.54,2,1,1,175894.24,0,0,1,SILVER,804
4651,524,Germany,Female,25,7,131402.21,1,0,0,193668.49,0,0,4,PLATINUM,997
4654,578,Germany,Female,31,5,102088.68,4,0,0,187866.21,1,1,4,SILVER,645
4659,410,Germany,Female,50,2,102278.79,2,1,0,89822.48,0,0,5,PLATINUM,749
4663,620,Germany,Male,35,0,76989.97,1,1,1,17242.79,0,0,4,PLATINUM,739
4666,850,Germany,Female,39,5,114491.82,1,1,0,99689.48,0,0,2,PLATINUM,949
4667,749,Germany,Male,54,3,144768.94,1,1,0,93336.3,1,1,1,SILVER,378
4669,443,Germany,Male,50,3,117206.3,1,1,0,42840.18,1,1,1,PLATINUM,792
4670,637,Germany,Male,41,2,138014.4,2,1,0,140298.24,0,0,1,GOLD,823
4671,616,Germany,Female,45,6,128352.59,3,1,1,144000.59,1,1,5,DIAMOND,584
4674,850,Germany,Male,41,1,176958.46,2,0,1,125806.3,0,0,2,GOLD,751
4675,703,Germany,Female,38,9,99167.54,1,1,0,65720.92,0,0,4,GOLD,786
4677,706,Germany,Female,48,10,104478.12,3,0,1,158248.71,1,1,1,GOLD,574
4680,676,Germany,Male,48,3,80697.44,1,0,0,101397.86,0,0,3,SILVER,856
4690,497,Germany,Male,24,6,111769.14,2,1,0,55859.27,0,0,4,DIAMOND,711
4697,537,Germany,Male,48,4,131834.8,1,1,0,166476.95,1,1,3,DIAMOND,925
4705,533,Germany,Female,22,10,115743.6,1,0,0,43852.05,0,0,3,GOLD,706
4710,585,Germany,Female,40,3,162261.01,2,1,0,137028.51,0,0,3,PLATINUM,846
4713,837,Germany,Male,35,0,144037.6,1,1,0,145325.32,0,0,5,DIAMOND,860
4717,627,Germany,Male,38,8,106922.92,2,0,1,84270.09,0,0,5,GOLD,305
4719,566,Germany,Female,35,1,123042.0,1,1,0,66245.44,1,1,1,DIAMOND,704
4720,619,Germany,Female,33,3,100488.92,2,0,1,36446.74,0,0,4,PLATINUM,522
4724,543,Germany,Male,49,6,59532.18,1,1,0,104253.56,0,0,3,SILVER,301
4726,633,Germany,Male,50,7,88302.65,1,1,1,195937.16,0,0,4,DIAMOND,382
4728,501,Germany,Male,40,5,114655.58,1,0,0,126535.92,0,0,4,GOLD,844
4732,638,Germany,Female,53,1,123916.67,1,1,0,16657.68,1,1,3,DIAMOND,639
4742,506,Germany,Male,59,8,119152.1,2,1,1,170679.74,0,0,2,SILVER,979
4745,768,Germany,Male,49,1,133384.66,1,1,0,102397.22,1,1,2,PLATINUM,684
4748,537,Germany,Female,37,7,158411.95,4,1,1,117690.58,1,1,3,DIAMOND,888
4749,570,Germany,Male,29,4,122028.65,2,1,1,173792.77,0,0,3,GOLD,456
4751,661,Germany,Female,64,8,128751.65,2,1,0,189398.18,1,1,3,GOLD,254
