,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
8441,624,France,Female,23,5,0.0,2,0,0,132418.59,0,0,5,GOLD,965
8442,598,France,Female,34,4,0.0,2,0,0,60894.26,0,0,4,SILVER,239
8444,792,France,Female,70,3,0.0,2,1,1,172240.27,0,0,4,PLATINUM,524
8445,683,France,Female,26,7,0.0,2,1,0,86619.77,0,0,4,DIAMOND,687
8446,691,France,Female,33,6,0.0,2,1,0,164074.89,0,0,5,SILVER,643
8448,508,France,Male,49,1,93817.41,2,1,1,132468.76,1,1,5,DIAMOND,757
8449,637,France,Female,33,9,113913.53,1,0,1,65316.5,0,0,1,PLATINUM,705
8453,567,France,Female,41,9,137891.35,1,1,0,142009.46,1,1,4,DIAMOND,990
8454,502,France,Female,35,6,0.0,2,1,1,80618.47,0,0,5,PLATINUM,808
8455,609,France,Female,53,6,0.0,2,1,1,124218.27,0,0,3,GOLD,645
8456,715,France,Male,37,9,165252.52,1,1,0,85286.3,0,0,2,PLATINUM,612
8457,541,France,Male,32,8,0.0,2,0,0,40889.14,0,0,5,PLATINUM,725
8458,850,France,Female,71,4,0.0,2,1,1,107236.87,0,0,3,PLATINUM,518
8461,625,France,Female,44,7,0.0,1,1,0,4791.8,0,0,3,SILVER,801
8462,817,France,Male,59,1,118962.58,1,1,1,120819.58,0,0,3,GOLD,949
8464,850,France,Female,34,4,71379.53,2,1,1,154000.99,0,0,4,DIAMOND,827
8465,598,France,Female,40,2,171178.25,1,1,0,137980.58,1,1,1,SILVER,949
8466,613,France,Male,36,9,131307.11,1,0,0,83343.73,0,0,4,PLATINUM,336
8469,720,France,Male,71,5,183135.39,2,1,1,197688.5,0,0,2,DIAMOND,723
8470,662,France,Male,26,0,0.0,2,0,1,72929.96,0,0,1,SILVER,537
8471,525,France,Male,51,10,0.0,3,1,0,171045.35,1,1,2,PLATINUM,242
8472,662,France,Male,31,3,0.0,2,0,1,27731.05,0,0,2,SILVER,241
8473,770,France,Female,33,6,0.0,2,1,1,126131.9,0,0,2,DIAMOND,497
8476,701,France,Male,51,9,0.0,2,0,0,61961.57,0,0,2,DIAMOND,577
8478,639,France,Male,66,0,0.0,2,0,1,42240.54,0,0,3,SILVER,877
8479,632,France,Male,50,2,0.0,2,0,0,57942.88,0,0,1,PLATINUM,419
8480,456,France,Male,29,5,107000.49,1,1,1,153419.62,0,0,4,DIAMOND,405
8482,632,France,Female,34,2,0.0,2,0,0,165385.55,0,0,4,SILVER,521
8484,802,France,Female,60,3,92887.06,1,1,0,39473.63,1,1,4,PLATINUM,848
8485,670,France,Male,25,7,0.0,2,1,1,144723.38,0,0,2,GOLD,940
8489,522,France,Female,41,7,0.0,2,0,1,176780.39,0,0,2,GOLD,303
8490,746,France,Male,48,5,165282.42,1,1,0,153786.46,1,1,4,SILVER,512
8492,494,France,Male,28,9,114731.76,2,0,1,79479.74,0,0,1,PLATINUM,261
8495,696,France,Male,42,4,0.0,1,0,0,126353.13,1,1,3,GOLD,255
8497,587,France,Male,36,1,0.0,2,0,1,17135.6,0,0,1,GOLD,937
8500,660,France,Male,37,2,97324.91,1,1,0,23291.83,0,0,2,DIAMOND,942
8502,530,France,Male,37,8,0.0,2,1,1,287.99,0,0,4,DIAMOND,605
8503,559,France,Female,48,2,0.0,2,0,1,137961.41,0,0,3,GOLD,640
8504,624,France,Male,42,3,145155.37,1,1,0,72169.95,1,1,2,PLATINUM,833
8505,592,France,Male,28,5,137222.77,1,0,0,39608.58,0,0,4,DIAMOND,282
8506,767,France,Male,48,9,0.0,2,0,1,175458.21,0,0,5,DIAMOND,741
8510,550,France,Female,40,8,150490.32,1,0,0,166468.21,1,1,4,DIAMOND,572
8516,500,France,Female,34,4,0.0,2,1,0,12833.96,0,0,2,DIAMOND,747
8517,688,France,Male,20,8,137624.4,2,1,1,197582.79,0,0,4,GOLD,742
8518,599,France,Male,50,3,121159.65,1,0,0,4033.39,1,1,2,SILVER,435
8519,631,France,Male,29,7,0.0,2,0,1,125877.22,0,0,3,DIAMOND,617
8521,545,France,Male,37,3,91184.01,1,1,0,105476.65,0,0,1,GOLD,276
8524,711,France,Female,34,6,0.0,2,1,1,175310.38,0,0,2,DIAMOND,408
8525,712,France,Female,29,8,140170.61,1,1,1,38170.04,0,0,2,PLATINUM,590
8526,627,France,Male,27,1,62092.9,1,1,1,105887.04,0,0,4,DIAMOND,470
8529,603,France,Male,45,9,0.0,1,0,0,148516.79,0,0,5,PLATINUM,593
8530,808,France,Female,33,2,103516.87,1,1,0,113907.8,0,0,1,SILVER,834
8532,585,France,Female,35,2,0.0,2,1,0,98621.04,1,1,2,DIAMOND,622
8533,706,France,Male,34,8,0.0,2,1,1,37479.97,0,0,1,DIAMOND,798
8534,671,France,Female,31,6,0.0,2,1,1,15846.42,0,0,1,GOLD,508
8536,646,France,Female,43,8,143061.88,1,1,0,61937.6,0,0,5,DIAMOND,320
8544,689,France,Female,46,7,52016.08,2,1,1,72993.65,0,0,3,DIAMOND,384
8549,731,France,Male,37,8,0.0,2,1,1,170338.35,0,0,1,DIAMOND,856
8552,468,France,Female,22,1,76318.64,1,1,1,194783.12,0,0,5,GOLD,819
8554,603,France,Female,24,3,0.0,1,1,1,198826.03,1,1,5,SILVER,652
8557,729,France,Female,32,7,38550.06,1,0,1,179230.23,0,0,4,DIAMOND,302
8558,574,France,Female,39,5,119013.86,1,1,0,103421.91,0,0,4,DIAMOND,904
8562,697,France,Male,63,7,148368.02,1,0,0,118862.08,1,1,5,DIAMOND,505
8563,578,France,Male,45,1,148600.91,1,1,0,143397.14,1,1,4,SILVER,478
8564,519,France,Male,48,10,71083.98,1,1,0,137959.0,0,0,2,SILVER,824
8565,632,France,Female,40,9,139625.34,1,1,0,93702.96,1,1,5,DIAMOND,709
8566,679,France,Female,39,4,0.0,1,0,0,172939.3,1,1,5,GOLD,966
8567,699,France,Male,30,9,0.0,1,1,1,108162.13,0,0,4,DIAMOND,239
8568,615,France,Male,64,0,81564.1,2,0,1,35896.09,0,0,3,SILVER,586
8570,755,France,Female,28,7,124540.28,1,0,1,188850.89,0,0,3,GOLD,691
8571,767,France,Female,42,2,133616.39,1,1,0,28615.8,0,0,5,PLATINUM,584
8573,633,France,Female,26,8,124281.84,1,1,1,60116.57,0,0,3,DIAMOND,663
8574,717,France,Female,59,4,0.0,2,1,1,170528.63,0,0,1,DIAMOND,359
8576,751,France,Female,37,9,183613.66,2,0,0,49734.94,0,0,3,SILVER,563
8578,495,France,Male,47,10,137682.68,1,1,0,71071.47,0,0,5,SILVER,908
8579,650,France,Male,34,4,106005.54,1,0,1,142995.32,0,0,4,PLATINUM,387
8580,529,France,Female,31,6,152310.55,1,1,0,13054.25,0,0,1,PLATINUM,691
8581,585,France,Female,43,2,0.0,2,1,0,89402.54,0,0,4,GOLD,705
8583,591,France,Female,38,2,142289.28,1,0,1,119638.85,0,0,5,PLATINUM,392
8584,731,France,Male,19,6,0.0,2,1,1,151581.79,0,0,4,PLATINUM,457
8585,754,France,Female,45,6,0.0,1,1,0,73881.68,1,1,2,SILVER,560
8589,691,France,Female,34,7,0.0,2,0,1,161559.12,0,0,5,PLATINUM,591
8590,771,France,Female,41,10,108309.0,4,1,1,137510.41,1,1,2,SILVER,759
8596,709,France,Female,32,2,0.0,2,0,0,109681.29,0,0,5,DIAMOND,891
8599,633,France,Male,35,3,0.0,2,1,1,36249.76,0,0,2,GOLD,376
8600,710,France,Male,43,9,128284.45,1,1,0,32996.89,1,1,5,PLATINUM,538
8602,656,France,Male,63,8,0.0,2,0,1,57014.43,0,0,5,DIAMOND,742
8603,551,France,Female,59,2,166968.28,1,1,0,159483.76,1,1,4,SILVER,654
8605,561,France,Female,49,8,0.0,2,1,1,12513.07,0,0,1,SILVER,517
8609,678,France,Male,40,1,0.0,2,1,1,187343.4,0,0,3,PLATINUM,505
8610,730,France,Male,23,8,0.0,2,1,0,183284.53,0,0,3,SILVER,537
8615,658,France,Female,39,4,0.0,1,1,1,147530.06,0,0,3,GOLD,745
8617,641,France,Male,37,6,0.0,2,1,0,45309.24,0,0,5,DIAMOND,940
8620,768,France,Female,40,8,0.0,2,0,1,69080.46,0,0,5,GOLD,334
8621,568,France,Male,33,7,0.0,2,1,0,143450.61,0,0,1,PLATINUM,392
8625,747,France,Male,43,1,130788.71,1,0,1,101495.0,1,1,4,PLATINUM,292
8627,639,France,Female,42,4,0.0,2,0,0,167682.37,0,0,2,GOLD,968
8628,704,France,Male,44,3,0.0,2,0,1,152884.85,0,0,5,DIAMOND,323
8632,751,France,Male,42,4,0.0,2,1,1,81442.6,0,0,2,DIAMOND,997
8633,767,France,Female,35,2,0.0,2,0,0,144251.38,0,0,4,PLATINUM,348
8634,741,France,Male,39,5,0.0,1,0,1,40207.06,0,0,1,SILVER,933
8636,601,France,Male,46,2,99786.07,1,1,1,32683.88,1,1,1,SILVER,284
8637,520,France,Male,34,3,0.0,2,1,1,104703.96,0,0,5,DIAMOND,867
8639,811,France,Male,30,6,0.0,2,1,1,180591.32,0,0,2,SILVER,227
8640,730,France,Female,32,9,127661.69,1,0,0,60905.51,0,0,3,DIAMOND,542
8645,636,France,Female,20,10,124266.86,1,0,0,100566.81,0,0,5,DIAMOND,606
8646,470,France,Female,25,8,127974.06,2,1,1,183259.35,0,0,3,DIAMOND,360
8647,444,France,Male,43,3,0.0,2,1,1,159131.21,0,0,4,PLATINUM,979
8650,637,France,Male,27,1,0.0,2,1,0,91291.2,0,0,4,GOLD,304
8651,512,France,Male,43,1,0.0,2,1,1,52471.36,0,0,4,GOLD,574
8653,641,France,Male,57,5,0.0,2,1,1,122449.18,0,0,3,SILVER,720
8655,611,France,Male,30,9,0.0,2,1,1,148887.69,0,0,4,GOLD,973
8657,532,France,Male,43,9,0.0,2,0,0,190573.91,1,1,3,PLATINUM,559
8660,535,France,Female,27,6,0.0,2,0,1,49775.58,0,0,3,SILVER,786
8663,539,France,Male,39,1,0.0,1,1,1,28184.7,0,0,5,PLATINUM,445
8665,821,France,Female,40,1,0.0,2,1,0,194273.12,0,0,5,SILVER,935
8667,557,France,Female,46,4,96173.17,2,1,1,116378.31,0,0,5,GOLD,689
8670,705,France,Female,55,8,0.0,2,1,1,14392.68,0,0,3,GOLD,761
8672,706,France,Male,38,1,0.0,2,1,0,122379.54,0,0,1,SILVER,884
8673,765,France,Female,56,1,0.0,1,1,0,13228.93,1,1,3,PLATINUM,944
8674,529,France,Male,67,8,103101.56,2,1,1,154002.02,1,1,5,PLATINUM,572
8675,714,France,Male,54,7,126113.28,1,1,0,112777.38,0,0,3,GOLD,699
8676,582,France,Male,41,1,40488.76,1,1,0,128528.83,0,0,4,GOLD,734
8678,518,France,Female,28,9,85146.36,1,0,0,2803.89,0,0,4,SILVER,275
8680,747,France,Male,42,4,80214.36,1,1,0,115241.96,1,1,5,SILVER,387
8681,565,France,Female,40,2,0.0,2,1,1,129956.13,0,0,3,SILVER,520
8682,735,France,Male,34,1,141796.43,1,1,0,45858.49,0,0,4,GOLD,602
8683,697,France,Female,49,7,195238.29,4,0,1,131083.56,1,1,2,GOLD,503
8685,772,France,Male,43,6,0.0,2,1,1,57675.88,0,0,5,PLATINUM,807
8686,606,France,Female,71,8,0.0,2,1,1,169741.96,0,0,4,GOLD,814
8689,542,France,Male,67,10,129431.36,1,0,1,21343.74,0,0,5,GOLD,521
8691,698,France,Female,39,4,0.0,2,0,1,47455.82,0,0,5,SILVER,639
8692,850,France,Female,32,8,0.0,2,1,1,55593.8,0,0,2,SILVER,341
8693,621,France,Female,50,5,0.0,2,1,0,191756.54,1,1,5,DIAMOND,344
8695,775,France,Male,31,9,0.0,2,1,0,169278.51,0,0,3,SILVER,246
8701,673,France,Male,37,2,0.0,1,1,1,13624.02,0,0,2,GOLD,307
8702,541,France,Male,37,9,212314.03,1,0,1,148814.54,0,0,1,DIAMOND,369
8703,661,France,Female,31,3,136067.82,2,1,0,65567.91,0,0,3,GOLD,796
8705,742,France,Female,35,2,79126.17,1,1,1,126997.53,0,0,3,DIAMOND,974
8707,443,France,Female,35,9,108308.0,1,1,0,129031.19,1,1,4,PLATINUM,476
8709,529,France,Male,39,6,102025.08,2,1,0,12351.01,0,0,1,SILVER,540
8714,703,France,Female,41,6,109941.51,1,1,0,116267.28,0,0,5,SILVER,500
8716,565,France,Male,38,5,0.0,2,0,1,80630.32,0,0,5,PLATINUM,441
8717,443,France,Male,44,2,0.0,1,1,0,159165.7,0,0,3,PLATINUM,351
8718,589,France,Male,37,7,85146.48,2,1,0,86490.09,1,1,2,SILVER,806
8719,691,France,Female,44,6,134066.1,2,1,1,197572.41,0,0,4,PLATINUM,335
8720,711,France,Female,28,8,0.0,2,0,0,105159.89,0,0,2,GOLD,459
8722,621,France,Male,35,7,87619.29,1,1,0,143.34,0,0,2,DIAMOND,270
8723,350,France,Male,51,10,0.0,1,1,1,125823.79,1,1,4,GOLD,383
8728,434,France,Male,41,4,108128.52,1,0,1,56784.11,0,0,1,PLATINUM,695
8730,764,France,Male,30,5,0.0,2,0,1,105155.66,0,0,3,DIAMOND,876
8732,724,France,Female,29,6,0.0,2,0,1,64729.51,0,0,5,SILVER,957
8735,728,France,Male,30,10,114835.43,1,0,1,37662.49,0,0,5,PLATINUM,548
8736,636,France,Male,44,2,0.0,2,0,0,86414.41,0,0,1,SILVER,663
8737,634,France,Male,34,3,145030.92,1,1,1,41820.65,0,0,5,DIAMOND,529
8738,627,France,Male,43,8,71240.3,1,0,1,127734.16,0,0,2,DIAMOND,415
8739,518,France,Male,59,5,138772.15,1,0,1,123872.0,0,0,4,PLATINUM,968
8746,660,France,Male,34,8,106486.66,2,0,1,182262.66,0,0,5,SILVER,322
8747,579,France,Female,29,10,73194.52,2,1,1,129209.09,0,0,1,PLATINUM,853
8749,683,France,Male,47,1,0.0,2,1,0,148989.15,0,0,5,PLATINUM,745
8750,655,France,Female,32,2,0.0,1,1,1,71047.51,0,0,2,DIAMOND,506
8753,795,France,Male,32,2,117265.21,1,1,1,198317.23,0,0,2,PLATINUM,333
8754,776,France,Female,43,4,0.0,2,0,1,162137.5,0,0,1,DIAMOND,228
8758,663,France,Male,34,10,0.0,1,1,1,114083.73,0,0,3,PLATINUM,664
8759,748,France,Male,66,8,0.0,1,1,1,163331.65,0,0,4,GOLD,671
8762,350,France,Female,60,3,0.0,1,0,0,113796.15,1,1,1,SILVER,958
8763,727,France,Male,61,0,128213.96,2,1,1,188729.08,1,1,1,SILVER,708
8765,675,France,Male,39,1,0.0,2,1,0,153129.22,0,0,1,DIAMOND,791
8767,552,France,Male,29,10,0.0,2,1,0,12186.83,0,0,3,DIAMOND,333
8769,622,France,Male,31,7,0.0,1,1,0,35408.77,0,0,2,PLATINUM,978
8770,615,France,Male,59,8,0.0,2,1,1,165576.55,0,0,2,DIAMOND,948
8772,768,France,Male,30,6,0.0,2,1,1,199454.37,0,0,2,GOLD,297
8774,452,France,Female,33,6,131698.57,2,1,0,151623.91,0,0,3,GOLD,475
8779,701,France,Female,34,3,105588.66,1,0,1,74694.41,0,0,4,SILVER,316
8781,438,France,Male,60,7,78391.17,1,0,1,49424.6,0,0,4,GOLD,262
8783,782,France,Male,34,9,0.0,1,1,0,183021.06,1,1,2,GOLD,441
8789,493,France,Female,36,2,0.0,2,0,1,99770.3,0,0,2,PLATINUM,229
8791,725,France,Female,25,9,0.0,2,1,1,168607.74,0,0,2,SILVER,922
8792,497,France,Male,34,2,0.0,2,1,1,83087.13,0,0,5,DIAMOND,502
8796,720,France,Male,33,2,0.0,2,0,1,141031.08,0,0,2,GOLD,633
8797,797,France,Male,45,8,0.0,1,0,0,125110.02,0,0,2,DIAMOND,456
8799,454,France,Male,34,4,0.0,2,1,0,198817.72,0,0,2,PLATINUM,731
8800,691,France,Male,37,9,149405.18,1,1,1,146411.6,0,0,5,DIAMOND,562
8801,510,France,Female,52,6,191665.21,1,1,1,131312.56,1,1,4,SILVER,297
8803,721,France,Male,41,6,135071.12,1,1,1,64477.25,0,0,3,SILVER,330
8804,765,France,Male,41,2,0.0,2,0,1,191215.61,0,0,4,DIAMOND,547
8807,586,France,Female,60,3,47020.65,2,0,1,63241.21,1,1,3,PLATINUM,850
8808,753,France,Female,36,7,128518.98,1,1,1,44567.83,1,1,4,PLATINUM,358
8810,674,France,Female,21,9,120150.39,2,1,1,33964.03,0,0,3,DIAMOND,515
8811,610,France,Female,35,7,81905.95,1,1,1,61623.19,0,0,3,GOLD,402
8812,652,France,Male,26,3,137998.2,2,0,1,168989.77,0,0,1,PLATINUM,443
8814,740,France,Female,51,4,0.0,2,1,1,178929.84,0,0,4,SILVER,850
8818,677,France,Female,37,3,0.0,2,1,1,38252.25,0,0,3,PLATINUM,654
8822,543,France,Male,64,4,0.0,2,1,1,148305.82,0,0,5,GOLD,701
8826,412,France,Male,29,5,0.0,2,0,0,12510.53,0,0,1,SILVER,327
8829,683,France,Female,40,1,0.0,2,0,0,75762.0,0,0,3,GOLD,288
8831,599,France,Female,41,2,91328.71,1,1,0,115724.78,0,0,1,GOLD,381
8832,753,France,Male,35,4,0.0,2,1,1,106303.4,0,0,2,GOLD,759
8833,594,France,Male,50,7,81310.34,1,1,1,183868.01,0,0,4,SILVER,439
8834,657,France,Male,34,3,107136.6,1,1,0,153895.46,0,0,2,DIAMOND,798
8836,850,France,Male,43,7,0.0,2,1,1,173851.11,0,0,3,DIAMOND,368
8837,664,France,Male,46,2,0.0,1,1,1,177423.02,1,1,5,PLATINUM,816
8838,558,France,Male,33,0,108477.49,1,1,1,109096.71,1,1,2,SILVER,729
8842,614,France,Female,27,9,106414.57,2,0,0,77500.81,0,0,2,SILVER,825
8846,571,France,Female,53,2,0.0,2,1,0,28045.77,0,0,5,SILVER,266
8847,457,France,Male,40,10,134320.23,2,1,0,150757.35,0,0,5,DIAMOND,237
8848,559,France,Female,29,3,79715.36,1,1,0,82252.28,0,0,3,GOLD,956
8849,664,France,Female,38,4,74306.19,2,1,0,154395.56,0,0,3,DIAMOND,733
8853,681,France,Male,43,3,66338.68,1,1,1,18772.5,1,1,5,DIAMOND,350
8856,774,France,Female,26,5,0.0,2,1,1,64716.08,0,0,2,GOLD,862
8857,624,France,Male,36,6,0.0,2,0,0,84749.96,0,0,3,GOLD,747
8859,715,France,Female,32,10,0.0,2,1,0,60907.49,0,0,3,DIAMOND,852
8860,808,France,Male,24,4,122168.65,1,1,0,174107.04,0,0,4,GOLD,233
8861,678,France,Female,43,7,178074.33,1,0,0,110405.9,0,0,3,DIAMOND,853
8864,832,France,Female,29,5,0.0,2,1,0,178779.52,0,0,5,PLATINUM,922
8865,668,France,Male,72,2,0.0,2,1,1,70783.61,0,0,5,DIAMOND,658
8867,457,France,Female,38,7,164496.99,1,1,1,163327.27,0,0,3,SILVER,929
8869,669,France,Female,41,0,150219.41,2,0,0,107839.03,0,0,2,PLATINUM,880
8870,668,France,Male,42,8,187534.79,1,1,1,32900.41,1,1,2,PLATINUM,835
8871,466,France,Female,30,3,0.0,1,1,0,193984.6,0,0,2,PLATINUM,671
8872,685,France,Male,30,2,0.0,2,1,1,140889.32,0,0,2,DIAMOND,936
8873,610,France,Male,34,0,103108.17,1,0,0,125646.82,0,0,1,DIAMOND,738
8879,809,France,Male,43,2,0.0,2,1,1,132908.07,0,0,1,PLATINUM,706
8880,560,France,Male,49,4,0.0,1,1,1,100075.1,1,1,1,DIAMOND,533
8881,744,France,Male,29,1,43504.42,1,1,1,119327.75,0,0,1,PLATINUM,607
8886,575,France,Male,36,1,0.0,1,0,1,94570.56,0,0,4,GOLD,319
8888,743,France,Male,23,3,110203.77,1,1,0,95583.45,0,0,1,PLATINUM,476
8889,580,France,Female,39,9,128362.59,1,1,0,86044.98,0,0,1,GOLD,456
8892,680,France,Female,32,5,0.0,1,1,1,150684.23,0,0,5,GOLD,589
8894,485,France,Female,39,2,75339.64,1,1,1,70665.16,0,0,3,GOLD,772
8895,699,France,Female,40,8,122038.34,1,1,0,102085.35,0,0,4,DIAMOND,547
8896,712,France,Male,34,1,0.0,2,1,1,195052.12,0,0,1,PLATINUM,966
8897,603,France,Male,51,8,186825.57,1,1,0,93739.71,1,1,2,PLATINUM,645
8898,850,France,Male,40,6,124788.18,1,1,0,65612.12,0,0,4,PLATINUM,657
8899,584,France,Female,41,3,0.0,2,1,1,160095.48,0,0,4,SILVER,796
8900,604,France,Female,71,2,0.0,2,1,1,49506.82,0,0,2,DIAMOND,687
8901,586,France,Male,51,2,138553.57,1,1,1,92406.22,0,0,4,DIAMOND,832
8903,520,France,Male,35,9,105387.89,1,1,1,25059.06,0,0,5,DIAMOND,471
8905,557,France,Male,36,3,0.0,1,0,1,144078.02,0,0,4,SILVER,880
8907,786,France,Male,34,3,137361.96,1,0,0,183682.09,0,0,1,SILVER,872
8912,623,France,Female,24,7,148167.83,2,1,1,109470.34,0,0,3,PLATINUM,884
8913,496,France,Male,31,5,0.0,2,1,0,93713.13,0,0,3,DIAMOND,836
8914,429,France,Female,39,6,48023.83,1,1,0,74870.99,0,0,3,GOLD,659
8915,606,France,Male,36,1,155655.46,1,1,1,192387.51,1,1,4,DIAMOND,1000
8916,499,France,Female,46,6,0.0,2,1,0,73457.55,0,0,5,PLATINUM,809
8917,642,France,Male,62,7,0.0,2,1,1,61120.75,0,0,3,SILVER,729
8918,641,France,Female,52,4,0.0,1,1,0,90964.54,1,1,1,SILVER,742
8919,673,France,Male,32,8,121240.76,1,1,0,116969.73,0,0,2,DIAMOND,296
8920,570,France,Female,36,3,0.0,2,1,0,92118.75,0,0,2,DIAMOND,971
8921,472,France,Female,37,1,0.0,2,1,1,48357.9,0,0,3,SILVER,793
8924,516,France,Male,46,2,0.0,2,1,1,169122.54,0,0,4,GOLD,786
8926,620,France,Male,28,8,0.0,2,1,1,199909.32,0,0,4,SILVER,933
8927,626,France,Female,39,0,0.0,2,1,1,83295.09,0,0,2,DIAMOND,272
8928,623,France,Female,29,1,0.0,2,0,0,39382.06,0,0,2,SILVER,252
8929,569,France,Female,35,4,93934.63,1,1,0,184748.23,0,0,5,GOLD,786
8930,724,France,Female,69,5,117866.92,1,1,1,62280.91,0,0,3,PLATINUM,876
8931,678,France,Female,55,5,0.0,1,0,1,196794.11,1,1,5,GOLD,222
8933,631,France,Male,32,10,0.0,2,0,1,196342.66,0,0,3,SILVER,556
8934,846,France,Female,37,6,127103.97,1,1,1,41516.44,0,0,1,SILVER,290
8935,660,France,Female,43,1,0.0,1,0,1,112026.1,1,1,5,DIAMOND,720
8936,567,France,Male,54,9,96402.96,1,0,0,52035.29,1,1,1,PLATINUM,376
8937,731,France,Male,31,1,132512.26,1,1,1,185466.85,0,0,3,SILVER,960
8939,772,France,Male,34,9,0.0,2,1,0,170980.86,0,0,1,SILVER,870
8940,657,France,Male,38,7,0.0,2,1,0,185827.74,0,0,1,GOLD,870
8942,667,France,Female,37,9,71786.9,2,1,1,67734.79,0,0,2,SILVER,818
8943,516,France,Female,37,8,113143.12,1,0,0,3363.36,0,0,2,DIAMOND,372
8946,623,France,Male,28,7,0.0,1,0,0,129526.57,0,0,4,SILVER,223
8947,701,France,Female,43,2,160416.56,1,0,1,37266.43,0,0,1,SILVER,998
8948,583,France,Male,48,3,91246.53,1,1,0,60017.46,1,1,4,SILVER,401
8950,461,France,Female,35,5,0.0,1,1,1,54209.02,0,0,2,GOLD,710
8954,664,France,Male,54,8,0.0,1,1,1,162719.69,1,1,5,SILVER,742
8958,573,France,Male,52,8,0.0,2,0,1,178229.04,0,0,2,SILVER,481
8961,603,France,Male,44,9,0.0,1,1,0,138328.24,0,0,5,DIAMOND,696
8962,687,France,Male,38,0,144450.58,1,0,1,137276.83,0,0,3,SILVER,385
8963,741,France,Male,52,1,171236.3,2,0,0,21834.4,1,1,5,PLATINUM,332
8967,835,France,Male,25,7,0.0,2,1,1,83449.65,0,0,3,SILVER,343
8969,562,France,Female,51,7,122822.0,2,0,0,32626.21,0,0,3,GOLD,461
8971,408,France,Male,40,3,0.0,2,0,0,124874.23,0,0,5,GOLD,602
8976,720,France,Male,29,2,0.0,2,1,0,39925.52,0,0,5,PLATINUM,398
8979,514,France,Male,35,3,121030.9,1,1,0,10008.68,0,0,4,DIAMOND,264
8982,504,France,Female,32,8,206663.75,1,0,0,16281.94,0,0,1,SILVER,899
8984,645,France,Male,25,0,174400.36,1,1,0,42669.37,0,0,5,GOLD,600
8988,634,France,Male,37,5,115345.86,2,0,0,168781.8,0,0,3,GOLD,261
8993,547,France,Female,35,4,0.0,1,1,1,133287.73,0,0,1,GOLD,305
8994,612,France,Female,43,4,139496.35,2,1,1,77128.23,0,0,2,GOLD,590
8997,710,France,Female,33,2,0.0,2,1,0,72945.32,0,0,4,DIAMOND,221
9000,616,France,Male,37,9,0.0,1,1,0,111312.96,0,0,5,PLATINUM,239
9002,605,France,Male,36,7,128829.25,1,1,0,190588.59,0,0,2,SILVER,879
9003,676,France,Male,33,6,171490.78,1,0,0,79099.64,0,0,3,GOLD,248
9007,726,France,Male,31,9,0.0,2,1,1,106117.3,0,0,3,GOLD,624
9008,475,France,Male,40,7,160818.08,1,0,1,169642.13,1,1,5,GOLD,219
9011,775,France,Male,42,6,133970.22,2,0,1,187839.9,0,0,1,GOLD,278
9012,540,France,Male,41,3,0.0,2,1,0,121098.65,0,0,2,GOLD,781
9013,591,France,Female,34,3,96127.27,1,0,0,30972.06,0,0,4,DIAMOND,427
9018,663,France,Male,67,9,0.0,3,1,1,72318.77,0,0,3,PLATINUM,747
9019,421,France,Male,34,2,0.0,2,1,1,96615.23,0,0,1,GOLD,393
9022,712,France,Male,23,2,0.0,2,0,1,66795.78,0,0,5,PLATINUM,863
9023,663,France,Male,28,4,0.0,2,1,1,123969.64,0,0,2,PLATINUM,540
9024,640,France,Female,47,6,89799.46,2,0,1,13783.77,1,1,4,PLATINUM,857
9028,590,France,Female,45,2,81828.22,1,1,0,52167.97,0,0,1,SILVER,691
9031,541,France,Male,39,7,0.0,2,1,0,19823.02,0,0,5,PLATINUM,781
9032,781,France,Female,27,5,0.0,2,0,0,72969.9,0,0,2,PLATINUM,905
9035,535,France,Male,45,2,0.0,2,1,0,125658.28,0,0,5,DIAMOND,430
9036,768,France,Female,36,3,141334.95,1,0,1,125870.5,0,0,3,DIAMOND,277
9042,731,France,Male,29,5,179539.2,1,0,0,112010.02,0,0,5,DIAMOND,826
9049,629,France,Female,33,6,0.0,2,1,1,59129.72,0,0,5,SILVER,632
9053,732,France,Female,35,3,0.0,2,1,0,90876.95,0,0,3,SILVER,518
9054,546,France,Female,30,5,0.0,2,0,1,198543.09,0,0,4,DIAMOND,808
9055,630,France,Male,55,2,0.0,1,1,1,106202.07,1,1,3,SILVER,660
9057,704,France,Female,33,0,130499.09,2,1,1,74804.36,0,0,2,SILVER,694
9060,685,France,Female,33,1,0.0,3,0,1,70221.13,1,1,3,PLATINUM,797
9061,567,France,Female,38,1,125877.65,2,1,1,107841.77,0,0,5,DIAMOND,511
9063,609,France,Male,39,3,121778.71,1,1,1,138399.67,0,0,3,PLATINUM,985
9065,556,France,Female,30,7,0.0,2,1,1,186648.19,0,0,3,GOLD,356
9068,750,France,Female,38,1,0.0,2,1,0,47764.99,0,0,4,GOLD,740
9072,529,France,Male,43,6,93616.35,2,0,0,98348.66,0,0,5,GOLD,286
9074,608,France,Female,41,5,0.0,2,1,1,72462.25,0,0,5,GOLD,445
9075,576,France,Male,40,9,0.0,2,1,0,112465.19,1,1,5,SILVER,359
9076,666,France,Female,27,1,85225.21,1,0,1,64511.44,0,0,4,SILVER,871
9077,730,France,Female,36,8,148749.29,2,1,0,91830.75,0,0,3,GOLD,694
