,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
3766,584,Spain,Male,36,4,82696.09,2,0,0,83058.14,0,0,5,PLATINUM,925
3768,599,Spain,Male,34,2,101506.66,1,0,0,198030.24,0,0,3,PLATINUM,447
3772,745,Spain,Male,34,7,132944.53,1,1,1,31802.92,0,0,1,PLATINUM,720
3778,579,Spain,Female,59,3,148021.12,1,1,1,74878.22,0,0,2,SILVER,360
3783,647,Spain,Female,26,8,109958.15,1,1,1,136592.24,1,1,2,GOLD,271
3789,609,Spain,Female,45,4,89122.3,1,1,1,199256.98,0,0,3,DIAMOND,573
3790,596,Spain,Female,54,0,78126.28,1,1,1,153482.91,1,1,2,PLATINUM,479
3798,700,Spain,Female,43,0,0.0,2,1,0,59475.35,0,0,4,SILVER,997
3799,458,Spain,Female,35,5,166492.48,1,1,0,135287.74,0,0,3,SILVER,603
3801,699,Spain,Male,31,6,114493.68,1,0,0,138396.32,0,0,4,DIAMOND,351
3805,668,Spain,Male,34,0,0.0,1,0,0,99984.86,0,0,1,GOLD,865
3806,594,Spain,Female,38,10,0.0,2,1,0,58332.91,0,0,3,PLATINUM,827
3809,664,Spain,Male,35,1,115024.5,1,0,1,169665.79,0,0,2,DIAMOND,678
3813,703,Spain,Male,73,5,137761.55,1,1,1,159677.46,0,0,5,GOLD,416
3821,608,Spain,Female,56,5,0.0,2,0,1,153810.41,0,0,1,DIAMOND,921
3825,548,Spain,Male,44,8,0.0,1,1,0,16989.77,0,0,1,SILVER,693
3832,555,Spain,Female,35,1,0.0,2,1,0,101667.0,0,0,4,SILVER,417
3834,734,Spain,Female,39,6,92126.26,2,0,0,112973.34,0,0,5,SILVER,872
3836,645,Spain,Female,49,5,110132.55,3,0,1,187689.91,1,1,3,GOLD,390
3837,598,Spain,Female,23,6,0.0,2,1,0,153229.19,0,0,2,GOLD,737
3843,783,Spain,Male,38,1,0.0,3,1,1,80178.54,1,1,3,SILVER,534
3849,646,Spain,Male,32,1,0.0,2,1,0,183289.22,0,0,3,DIAMOND,307
3862,653,Spain,Female,36,3,0.0,2,0,0,110525.6,0,0,2,PLATINUM,504
3871,570,Spain,Male,21,7,116099.82,1,1,1,148087.62,0,0,5,DIAMOND,888
3873,530,Spain,Male,37,4,0.0,2,1,1,164844.37,0,0,2,PLATINUM,885
3875,704,Spain,Female,37,9,155619.58,1,1,1,135088.58,0,0,5,GOLD,788
3877,645,Spain,Male,45,4,0.0,1,0,1,174916.85,1,1,5,PLATINUM,668
3894,595,Spain,Male,37,2,157084.99,1,1,0,134767.13,0,0,5,GOLD,974
3901,575,Spain,Male,30,2,0.0,2,1,1,82222.86,0,0,1,PLATINUM,934
3902,591,Spain,Female,40,1,86376.29,1,0,1,136767.16,1,1,4,SILVER,356
3903,643,Spain,Female,45,9,150840.03,2,1,0,155516.35,0,0,2,GOLD,812
3908,655,Spain,Male,37,1,0.0,1,1,1,106040.97,0,0,5,GOLD,226
3912,581,Spain,Male,46,2,79385.21,2,0,0,188492.82,0,0,1,GOLD,639
3916,539,Spain,Male,36,6,0.0,3,1,1,118959.64,0,0,3,PLATINUM,841
3919,763,Spain,Female,39,7,0.0,2,1,0,19458.75,0,0,2,PLATINUM,311
3925,566,Spain,Male,44,5,0.0,2,1,0,66462.79,0,0,5,PLATINUM,294
3927,580,Spain,Female,65,1,0.0,2,0,1,103182.46,0,0,1,GOLD,352
3934,581,Spain,Female,46,1,0.0,2,1,0,104272.04,0,0,5,PLATINUM,790
3936,707,Spain,Female,32,4,132835.56,1,0,0,136877.24,0,0,2,SILVER,745
3942,649,Spain,Male,20,5,0.0,2,1,1,58309.54,0,0,5,PLATINUM,496
3945,657,Spain,Male,40,10,0.0,2,1,1,52990.7,0,0,3,GOLD,724
3948,748,Spain,Male,58,9,122330.7,2,0,1,124429.19,0,0,1,DIAMOND,641
3950,794,Spain,Female,28,5,0.0,2,0,1,86699.98,0,0,3,DIAMOND,734
3953,652,Spain,Female,33,3,124832.51,1,1,0,195877.06,0,0,4,GOLD,407
3965,748,Spain,Female,23,8,85600.08,1,0,0,134077.71,0,0,4,DIAMOND,872
3969,551,Spain,Male,27,2,113873.22,1,1,1,85129.77,1,1,5,GOLD,522
3971,685,Spain,Male,40,7,74896.92,1,1,0,198694.2,0,0,5,PLATINUM,692
3973,711,Spain,Male,38,3,128718.78,1,0,0,114793.45,0,0,4,SILVER,862
3974,761,Spain,Male,27,8,0.0,2,1,0,63297.7,0,0,5,SILVER,494
3977,620,Spain,Male,21,9,0.0,2,0,0,154882.79,0,0,4,SILVER,400
3984,834,Spain,Male,38,8,0.0,2,1,1,66485.26,0,0,3,GOLD,539
3986,706,Spain,Male,38,8,0.0,2,0,1,46635.11,0,0,3,GOLD,826
3993,696,Spain,Male,40,3,153639.11,1,1,1,138351.68,0,0,1,DIAMOND,908
3994,809,Spain,Male,80,8,0.0,2,0,1,34164.05,0,0,3,DIAMOND,311
3995,701,Spain,Female,33,7,123870.07,1,1,0,97794.71,0,0,1,GOLD,942
4004,530,Spain,Female,41,4,0.0,2,0,1,147606.71,0,0,2,DIAMOND,955
4008,835,Spain,Male,45,3,100212.13,1,1,0,152577.62,0,0,2,GOLD,398
4010,514,Spain,Male,66,9,0.0,2,1,1,14234.31,0,0,5,PLATINUM,383
4012,554,Spain,Male,46,4,0.0,2,0,1,57320.92,0,0,2,GOLD,262
4019,620,Spain,Male,31,2,166833.86,2,1,1,135171.6,0,0,1,PLATINUM,312
4030,603,Spain,Female,42,6,0.0,1,1,1,90437.87,0,0,4,DIAMOND,842
4031,688,Spain,Male,37,7,138162.41,2,1,1,113926.31,0,0,2,GOLD,612
4034,601,Spain,Female,42,4,96763.89,1,1,1,199242.65,0,0,2,PLATINUM,235
4038,469,Spain,Female,31,6,0.0,1,1,0,146213.75,1,1,3,DIAMOND,219
4039,479,Spain,Male,27,2,172463.45,1,1,1,40315.27,0,0,3,DIAMOND,704
4042,738,Spain,Male,38,5,177997.07,1,0,1,19233.41,0,0,5,PLATINUM,799
4043,635,Spain,Male,31,1,0.0,2,1,0,135382.23,0,0,5,PLATINUM,510
4045,687,Spain,Female,36,5,0.0,1,1,0,17696.22,0,0,4,SILVER,630
4047,720,Spain,Male,21,2,123200.78,1,1,1,180712.28,0,0,2,PLATINUM,291
4049,618,Spain,Male,33,4,0.0,2,1,1,77550.18,0,0,1,SILVER,273
4053,550,Spain,Male,51,5,0.0,2,1,0,153917.41,0,0,2,SILVER,977
4056,655,Spain,Female,28,3,113811.85,2,0,1,76844.23,0,0,5,PLATINUM,890
4061,529,Spain,Male,31,6,0.0,1,1,0,10625.91,0,0,4,DIAMOND,491
4065,697,Spain,Male,30,1,0.0,2,0,0,735.79,0,0,5,SILVER,470
4068,631,Spain,Male,23,3,0.0,2,1,0,13813.24,0,0,4,GOLD,234
4070,676,Spain,Male,48,1,131659.59,2,0,1,14152.15,0,0,5,DIAMOND,438
4071,850,Spain,Female,54,4,120952.74,1,1,0,66963.15,0,0,5,SILVER,396
4073,581,Spain,Male,30,0,53291.86,1,0,0,196582.28,0,0,1,PLATINUM,314
4077,781,Spain,Male,33,3,0.0,2,1,1,42556.33,0,0,2,GOLD,989
4078,656,Spain,Male,47,1,0.0,2,1,1,197961.93,0,0,5,SILVER,402
4081,721,Spain,Male,33,5,0.0,2,0,1,117626.9,0,0,1,SILVER,300
4083,850,Spain,Female,45,4,114347.85,2,1,1,109089.04,0,0,4,SILVER,744
4092,583,Spain,Female,40,4,0.0,2,1,0,114093.73,0,0,2,DIAMOND,423
4093,764,Spain,Female,48,1,75990.97,1,1,0,158323.81,1,1,2,DIAMOND,298
4095,730,Spain,Male,62,5,112181.08,1,0,1,61513.87,0,0,4,DIAMOND,916
4096,820,Spain,Male,34,10,97208.46,1,1,1,59553.34,0,0,2,GOLD,827
4097,597,Spain,Female,26,7,0.0,2,1,0,110253.2,0,0,4,SILVER,235
4101,673,Spain,Female,57,4,0.0,2,1,1,49684.09,0,0,1,SILVER,428
4102,662,Spain,Male,33,3,0.0,2,0,1,68064.83,0,0,2,GOLD,603
4103,683,Spain,Male,41,0,148863.17,1,1,1,163911.32,0,0,2,GOLD,295
4105,815,Spain,Male,28,6,0.0,2,0,1,185547.71,0,0,2,SILVER,276
4106,671,Spain,Male,34,10,153360.02,1,1,0,140509.86,0,0,4,SILVER,761
4111,691,Spain,Male,40,1,0.0,2,1,1,145613.17,0,0,2,DIAMOND,878
4116,571,Spain,Female,31,3,0.0,2,1,1,194667.92,0,0,2,PLATINUM,492
4121,628,Spain,Male,42,7,0.0,2,0,1,172967.87,0,0,2,SILVER,283
4123,652,Spain,Female,38,1,103895.31,1,0,1,159649.44,0,0,3,SILVER,607
4125,692,Spain,Female,49,9,0.0,2,1,0,178342.63,0,0,1,PLATINUM,373
4126,675,Spain,Male,32,10,0.0,2,1,0,191545.65,0,0,3,GOLD,610
4127,712,Spain,Male,52,9,0.0,1,1,1,117977.45,1,1,1,GOLD,294
4132,540,Spain,Female,28,6,84121.04,1,0,1,80698.54,0,0,3,SILVER,939
4133,704,Spain,Male,33,3,0.0,2,1,0,73018.74,0,0,4,GOLD,697
4141,850,Spain,Male,39,0,141829.67,1,1,1,92748.16,0,0,3,DIAMOND,520
4155,587,Spain,Male,41,8,85109.21,1,1,0,1557.82,0,0,4,GOLD,318
4157,850,Spain,Male,62,5,0.0,2,1,1,180243.56,0,0,5,GOLD,324
4166,850,Spain,Female,45,5,174088.3,4,1,0,5669.31,1,1,1,GOLD,240
4167,850,Spain,Male,34,8,199229.14,1,0,0,68106.29,0,0,3,SILVER,850
4169,513,Spain,Female,42,10,0.0,2,0,1,73151.25,0,0,5,DIAMOND,809
4175,741,Spain,Male,43,0,0.0,2,1,1,2920.63,1,1,1,SILVER,242
4179,716,Spain,Male,33,2,0.0,2,1,1,92916.53,0,0,1,PLATINUM,531
4181,656,Spain,Male,26,4,139584.57,1,1,0,36308.93,0,0,4,SILVER,641
4185,675,Spain,Male,35,8,0.0,2,1,0,29062.25,0,0,2,PLATINUM,329
4187,656,Spain,Male,32,5,136963.12,1,1,0,133814.28,0,0,1,GOLD,995
4190,850,Spain,Female,31,3,121237.65,1,1,1,31022.56,0,0,3,PLATINUM,610
4193,550,Spain,Male,45,0,0.0,2,0,1,70399.71,0,0,1,SILVER,733
4196,625,Spain,Female,57,7,0.0,1,0,0,84106.17,1,1,1,SILVER,674
4198,612,Spain,Male,35,1,0.0,1,1,1,83256.26,1,1,1,SILVER,298
4199,628,Spain,Female,39,8,107553.33,1,1,0,117523.41,0,0,4,DIAMOND,256
4200,529,Spain,Female,43,5,0.0,2,0,0,79476.63,0,0,4,GOLD,400
4210,437,Spain,Male,28,2,109161.25,1,1,0,152987.42,0,0,1,GOLD,811
4211,792,Spain,Male,47,0,0.0,1,1,1,5557.88,1,1,4,DIAMOND,445
4212,627,Spain,Female,25,4,0.0,1,1,1,194313.93,0,0,5,SILVER,992
4220,589,Spain,Female,45,1,0.0,1,0,0,125939.22,1,1,4,SILVER,300
4224,767,Spain,Male,47,2,0.0,1,1,0,48161.18,1,1,3,GOLD,580
4225,648,Spain,Male,36,8,146943.38,2,1,1,130041.45,0,0,3,GOLD,780
4226,651,Spain,Female,36,8,0.0,2,1,0,91652.43,0,0,3,SILVER,823
4241,793,Spain,Male,63,0,0.0,2,0,1,27166.75,0,0,1,GOLD,529
4247,637,Spain,Female,54,5,0.0,1,0,1,150836.98,0,0,2,PLATINUM,259
4253,728,Spain,Female,29,1,0.0,1,1,1,83056.22,0,0,2,PLATINUM,300
4256,596,Spain,Female,76,9,134208.25,1,1,1,13455.43,0,0,5,DIAMOND,374
4259,790,Spain,Female,37,3,0.0,3,0,0,98897.32,0,0,3,PLATINUM,772
4261,794,Spain,Female,46,8,134593.79,1,1,1,46386.37,0,0,4,DIAMOND,351
4263,746,Spain,Male,24,10,68781.82,1,0,1,47997.39,0,0,1,SILVER,282
4272,640,Spain,Female,34,3,77826.8,1,1,1,168544.85,0,0,4,DIAMOND,329
4281,554,Spain,Female,41,4,112152.89,1,0,1,36242.19,0,0,1,DIAMOND,897
4289,731,Spain,Female,37,1,128932.4,1,1,1,180712.52,0,0,4,SILVER,868
4290,650,Spain,Female,23,5,0.0,1,1,1,180622.43,0,0,3,GOLD,918
4292,706,Spain,Female,46,2,127660.46,2,1,0,150156.82,1,1,2,PLATINUM,334
4293,733,Spain,Male,44,3,106070.89,1,0,1,101617.43,0,0,4,PLATINUM,705
4297,538,Spain,Male,68,9,0.0,2,1,0,110440.5,1,1,3,SILVER,252
4303,573,Spain,Male,56,3,154669.77,1,0,1,115462.27,1,1,5,SILVER,454
4304,555,Spain,Male,50,7,128061.0,2,1,1,62375.1,0,0,4,GOLD,977
4307,770,Spain,Male,46,9,190678.02,1,1,1,14725.36,0,0,5,PLATINUM,339
4311,727,Spain,Female,52,1,154733.97,1,1,0,80259.67,1,1,3,DIAMOND,786
4313,646,Spain,Male,69,10,115462.44,1,1,0,40421.87,0,0,2,GOLD,701
4316,850,Spain,Male,44,7,89118.26,1,1,0,104240.77,1,1,1,PLATINUM,668
4319,609,Spain,Male,34,7,140694.78,2,1,0,46266.63,0,0,3,DIAMOND,726
4323,616,Spain,Female,43,3,120867.18,1,1,0,18761.92,1,1,4,DIAMOND,386
4325,567,Spain,Female,45,1,157320.51,1,1,0,62193.92,0,0,4,PLATINUM,630
4326,714,Spain,Male,27,3,0.0,3,1,1,129130.09,0,0,5,SILVER,742
4329,748,Spain,Male,60,3,0.0,2,1,1,78194.37,0,0,1,DIAMOND,505
4331,691,Spain,Male,21,3,103000.94,1,1,1,104648.58,0,0,3,SILVER,346
4334,705,Spain,Female,57,3,0.0,2,1,1,34134.14,0,0,4,PLATINUM,778
4335,708,Spain,Female,64,5,0.0,3,0,1,112520.07,1,1,2,PLATINUM,465
4338,714,Spain,Male,25,2,0.0,1,1,1,132979.43,0,0,3,DIAMOND,484
4340,577,Spain,Female,44,8,115557.0,1,0,1,127506.76,0,0,1,DIAMOND,336
4342,554,Spain,Male,30,6,135370.12,1,1,1,179689.05,1,1,4,PLATINUM,664
4346,743,Spain,Male,41,7,0.0,1,1,0,163736.09,1,1,2,PLATINUM,832
4349,686,Spain,Male,45,3,74274.87,3,1,0,64907.48,1,1,4,GOLD,228
4350,840,Spain,Female,36,6,0.0,2,1,0,141364.27,0,0,2,GOLD,429
4354,558,Spain,Male,45,4,0.0,1,1,0,131807.14,0,0,4,GOLD,248
4362,571,Spain,Female,22,3,108117.1,1,0,1,53328.7,0,0,2,PLATINUM,920
4363,634,Spain,Female,35,10,0.0,1,1,0,82634.41,0,0,3,GOLD,557
4367,573,Spain,Male,50,0,159304.07,1,0,1,155915.24,1,1,4,SILVER,466
4373,546,Spain,Female,45,2,0.0,1,0,0,197789.83,1,1,4,DIAMOND,603
4387,732,Spain,Female,67,1,0.0,2,1,1,177783.04,0,0,5,DIAMOND,407
4388,553,Spain,Female,39,1,142876.98,2,1,0,44363.42,0,0,4,PLATINUM,649
4401,845,Spain,Female,38,2,112803.92,1,1,0,179631.85,0,0,1,DIAMOND,881
4404,604,Spain,Male,43,2,145081.72,1,1,1,23881.62,0,0,2,DIAMOND,852
4405,564,Spain,Female,35,9,0.0,2,1,1,105837.38,0,0,4,GOLD,505
4411,657,Spain,Male,42,5,41473.33,1,1,0,112979.6,1,1,2,GOLD,603
4417,608,Spain,Male,27,4,153325.1,1,1,1,199953.33,0,0,3,SILVER,778
4418,682,Spain,Female,47,10,134032.01,1,1,0,144290.97,0,0,3,DIAMOND,725
4421,630,Spain,Female,31,1,0.0,2,1,1,169802.73,0,0,4,PLATINUM,402
4430,588,Spain,Male,59,4,0.0,2,1,1,27435.41,0,0,3,SILVER,330
4432,621,Spain,Male,33,4,0.0,2,1,1,40299.23,0,0,4,SILVER,914
4434,633,Spain,Female,46,3,0.0,2,1,0,120250.58,0,0,2,DIAMOND,477
4452,812,Spain,Female,49,8,66079.45,2,0,0,91556.57,1,1,5,GOLD,632
4455,684,Spain,Female,31,8,0.0,2,1,0,188637.05,0,0,4,SILVER,515
4461,749,Spain,Female,28,3,0.0,1,1,0,3408.7,0,0,1,GOLD,811
4462,635,Spain,Female,32,8,0.0,2,1,1,19367.98,1,1,3,GOLD,491
4466,413,Spain,Male,35,2,0.0,2,1,1,60972.84,0,0,1,GOLD,541
4469,612,Spain,Male,33,5,69478.57,1,1,0,8973.67,1,1,1,PLATINUM,836
4471,826,Spain,Female,56,8,174506.1,2,0,1,161802.82,1,1,3,DIAMOND,808
4490,647,Spain,Female,64,1,91216.0,1,1,1,41800.18,0,0,1,DIAMOND,402
4493,825,Spain,Female,32,1,0.0,2,1,1,42935.15,0,0,1,PLATINUM,359
4494,850,Spain,Male,31,6,82613.56,2,1,0,149170.92,0,0,2,DIAMOND,791
4497,713,Spain,Female,47,1,0.0,1,1,0,107825.08,1,1,5,DIAMOND,571
4502,698,Spain,Male,45,5,164450.94,1,1,0,141970.02,1,1,3,SILVER,347
4504,761,Spain,Male,37,7,132730.17,1,1,0,199293.01,0,0,2,PLATINUM,649
4506,597,Spain,Female,66,3,0.0,1,1,1,70532.53,0,0,2,DIAMOND,414
4515,726,Spain,Male,30,8,134152.29,1,1,1,147822.44,0,0,1,PLATINUM,426
4517,750,Spain,Female,39,7,119565.92,1,1,0,87067.73,0,0,1,SILVER,918
4518,850,Spain,Female,29,7,0.0,2,1,0,23237.25,0,0,5,PLATINUM,241
4519,617,Spain,Male,38,7,0.0,1,1,1,27239.28,0,0,1,DIAMOND,743
4521,560,Spain,Female,27,7,124995.98,1,1,1,114669.79,0,0,5,SILVER,457
4522,629,Spain,Male,39,5,0.0,2,0,0,116748.14,0,0,5,GOLD,839
4525,581,Spain,Male,43,9,78022.61,1,0,1,30662.91,0,0,4,PLATINUM,914
4528,714,Spain,Female,31,6,152926.6,1,1,1,50899.91,0,0,3,DIAMOND,983
4532,548,Spain,Male,38,0,178056.54,2,1,0,38434.73,0,0,5,SILVER,427
4533,850,Spain,Male,39,6,206014.94,2,0,1,42774.84,1,1,5,PLATINUM,748
4537,710,Spain,Female,31,5,0.0,2,1,0,9561.73,0,0,3,PLATINUM,877
4538,710,Spain,Male,33,1,0.0,2,1,0,168313.17,0,0,2,GOLD,725
4541,617,Spain,Female,36,7,115617.24,1,1,1,71519.4,0,0,4,DIAMOND,801
4544,673,Spain,Male,39,8,138160.0,1,1,1,110468.51,0,0,3,SILVER,778
4551,651,Spain,Female,46,4,89743.05,1,1,0,156425.57,1,1,5,PLATINUM,860
4555,688,Spain,Female,35,6,0.0,1,1,0,25488.43,1,1,1,SILVER,901
4560,624,Spain,Female,36,0,0.0,2,1,0,111605.9,0,0,3,GOLD,353
4565,593,Spain,Female,46,2,76597.79,1,1,1,54453.72,0,0,1,GOLD,520
4567,554,Spain,Female,27,4,0.0,2,1,1,135083.73,0,0,5,SILVER,738
4576,697,Spain,Female,40,7,130334.35,2,0,1,116951.1,0,0,4,PLATINUM,850
4583,624,Spain,Female,38,8,0.0,2,1,0,95403.41,0,0,5,PLATINUM,735
4602,722,Spain,Female,35,1,120171.58,1,1,0,125240.8,0,0,2,SILVER,324
4609,581,Spain,Male,34,1,0.0,2,0,1,81175.25,0,0,3,SILVER,602
4621,567,Spain,Male,43,2,115643.58,2,0,0,174606.35,0,0,2,DIAMOND,754
4622,564,Spain,Male,48,5,132876.23,1,1,0,79259.77,0,0,1,DIAMOND,741
4628,650,Spain,Male,32,1,132187.73,2,1,1,178331.36,0,0,2,PLATINUM,960
4634,610,Spain,Female,45,3,0.0,1,1,0,38276.84,1,1,2,DIAMOND,589
4644,712,Spain,Male,74,5,0.0,2,0,0,151425.82,0,0,2,GOLD,942
4648,689,Spain,Female,57,4,0.0,2,1,0,136649.8,1,1,2,GOLD,909
4652,734,Spain,Female,39,3,92636.96,2,1,1,125671.29,0,0,2,SILVER,659
4655,622,Spain,Male,39,9,0.0,2,0,1,100862.36,0,0,2,PLATINUM,814
4658,700,Spain,Male,28,8,159900.38,1,0,0,22698.56,0,0,1,GOLD,227
4662,652,Spain,Male,58,6,0.0,2,0,1,170025.43,0,0,2,DIAMOND,596
4676,684,Spain,Female,42,3,103210.27,1,1,0,31002.03,0,0,4,PLATINUM,521
4678,580,Spain,Male,61,8,125921.37,1,1,1,94677.83,0,0,5,DIAMOND,700
4679,777,Spain,Female,35,3,0.0,2,1,1,17257.72,0,0,2,GOLD,616
4685,537,Spain,Male,42,1,190569.23,1,0,1,127154.8,0,0,2,DIAMOND,341
4686,536,Spain,Male,53,2,143923.96,1,1,0,2019.78,1,1,1,DIAMOND,572
4689,771,Spain,Male,45,0,139825.56,1,0,0,170984.97,1,1,5,GOLD,727
4691,622,Spain,Male,37,4,0.0,2,1,0,4459.5,0,0,3,PLATINUM,882
4692,602,Spain,Male,30,9,113672.18,2,0,0,102135.92,0,0,4,SILVER,653
4694,520,Spain,Male,45,7,107023.03,1,1,0,32903.93,0,0,3,GOLD,469
4696,631,Spain,Female,41,0,0.0,1,0,0,87959.83,0,0,2,PLATINUM,557
4699,844,Spain,Male,56,5,99529.7,1,0,1,157230.06,1,1,1,PLATINUM,293
4700,838,Spain,Male,35,0,0.0,2,0,1,197305.91,0,0,1,SILVER,502
4703,692,Spain,Female,44,8,0.0,1,0,1,159069.37,0,0,4,PLATINUM,706
4708,530,Spain,Male,44,6,0.0,2,0,0,55893.37,0,0,5,SILVER,333
4715,800,Spain,Male,38,1,0.0,2,1,0,51553.43,0,0,5,DIAMOND,959
4723,621,Spain,Male,42,8,68683.68,1,1,1,74157.71,0,0,4,SILVER,642
4730,619,Spain,Female,38,1,0.0,1,1,0,112442.63,1,1,4,PLATINUM,989
4743,511,Spain,Female,57,8,122950.31,1,1,1,181258.76,0,0,2,GOLD,757
4747,663,Spain,Male,64,6,0.0,2,0,1,15876.52,0,0,5,DIAMOND,653
4753,454,Spain,Male,40,2,123177.01,1,1,0,148309.98,0,0,1,SILVER,247
4757,743,Spain,Female,36,8,92716.96,1,1,1,33693.78,0,0,5,SILVER,338
4758,493,Spain,Female,48,7,0.0,2,1,0,48545.1,0,0,3,SILVER,592
4759,557,Spain,Male,34,3,0.0,1,0,1,123427.98,0,0,4,GOLD,489
4764,696,Spain,Female,36,3,0.0,3,1,0,65039.9,0,0,1,PLATINUM,349
4765,630,Spain,Female,49,1,0.0,2,0,1,162858.29,0,0,3,GOLD,998
4766,659,Spain,Female,38,9,0.0,2,1,1,35701.06,0,0,3,GOLD,609
4767,685,Spain,Male,39,9,0.0,2,1,1,18826.06,0,0,3,GOLD,632
4768,599,Spain,Female,31,3,0.0,1,1,1,130086.47,1,1,4,GOLD,936
4769,559,Spain,Female,31,1,139183.06,1,0,1,143360.56,0,0,1,DIAMOND,529
4770,615,Spain,Male,19,5,0.0,2,1,0,159920.92,0,0,3,DIAMOND,594
4772,487,Spain,Male,44,6,61691.45,1,1,1,53087.98,0,0,1,SILVER,936
4775,526,Spain,Male,35,5,0.0,2,1,1,105618.14,0,0,3,PLATINUM,557
4776,767,Spain,Male,37,7,0.0,2,1,1,24734.25,0,0,4,GOLD,234
4778,737,Spain,Female,45,2,0.0,2,0,1,177695.67,0,0,2,GOLD,614
4780,711,Spain,Male,36,8,0.0,2,1,0,55207.41,0,0,3,GOLD,410
4781,850,Spain,Female,53,7,65407.16,2,0,0,182633.63,1,1,1,PLATINUM,480
4784,664,Spain,Female,53,7,187602.18,1,1,0,186392.99,1,1,2,SILVER,712
4788,757,Spain,Female,44,9,0.0,2,1,0,177528.92,0,0,3,GOLD,579
4790,621,Spain,Male,34,8,0.0,1,0,0,47972.65,0,0,3,DIAMOND,309
4791,709,Spain,Male,35,2,0.0,2,1,0,104982.39,0,0,2,GOLD,422
4792,756,Spain,Male,19,4,130274.22,1,1,1,133535.29,0,0,4,SILVER,546
4796,719,Spain,Male,35,1,100829.94,1,1,1,165008.97,0,0,3,GOLD,657
4802,512,Spain,Male,39,3,0.0,1,1,0,134878.19,0,0,3,SILVER,397
4803,802,Spain,Male,41,5,0.0,2,1,1,134626.3,0,0,2,PLATINUM,349
4804,450,Spain,Female,34,2,0.0,2,1,0,175480.93,0,0,1,SILVER,920
4811,575,Spain,Female,26,7,0.0,2,1,0,112507.63,0,0,2,PLATINUM,346
4813,517,Spain,Male,39,3,0.0,2,0,1,12465.51,0,0,5,PLATINUM,805
4814,621,Spain,Male,39,8,0.0,2,1,0,36122.96,0,0,2,PLATINUM,399
4823,786,Spain,Female,32,6,114512.59,1,1,0,15796.66,0,0,3,DIAMOND,229
4827,636,Spain,Male,52,4,111284.53,1,0,1,32936.44,1,1,2,PLATINUM,858
4828,741,Spain,Female,42,9,121056.63,2,1,0,39122.58,0,0,4,PLATINUM,872
4830,660,Spain,Male,30,4,0.0,2,1,0,129149.06,0,0,3,DIAMOND,309
4834,752,Spain,Female,35,2,0.0,1,1,0,44335.54,1,1,4,PLATINUM,309
4835,561,Spain,Male,34,4,85141.79,2,1,1,29217.37,0,0,1,SILVER,866
4842,683,Spain,Male,56,7,50911.21,3,0,0,97629.31,1,1,2,DIAMOND,655
4852,687,Spain,Male,35,3,0.0,2,1,1,176450.19,0,0,2,SILVER,508
4859,794,Spain,Female,22,4,114440.24,1,1,1,107753.07,0,0,4,SILVER,226
4860,748,Spain,Male,36,4,141573.55,1,1,0,82158.14,0,0,3,SILVER,499
4861,663,Spain,Female,22,9,0.0,1,1,0,29135.89,1,1,5,DIAMOND,590
4862,645,Spain,Female,55,1,133676.65,1,0,1,17095.49,0,0,5,SILVER,557
4872,790,Spain,Male,32,3,0.0,1,1,0,91044.47,0,0,5,GOLD,730
4876,657,Spain,Female,27,8,0.0,2,0,0,6468.24,0,0,2,GOLD,354
4878,793,Spain,Male,29,8,96674.55,2,0,0,192120.66,0,0,4,DIAMOND,558
4879,783,Spain,Female,44,3,81811.71,1,1,0,164213.53,1,1,5,DIAMOND,611
4880,751,Spain,Male,33,4,79281.61,1,1,0,117547.76,0,0,4,GOLD,599
4885,562,Spain,Male,41,5,165445.04,2,1,0,85787.31,0,0,4,GOLD,766
4890,552,Spain,Female,34,4,0.0,2,1,0,140286.69,0,0,4,GOLD,878
4893,764,Spain,Male,29,5,0.0,2,1,0,65868.28,0,0,4,DIAMOND,275
4897,699,Spain,Male,40,2,0.0,1,1,0,78387.32,0,0,2,DIAMOND,231
4905,590,Spain,Male,30,3,0.0,2,1,0,83090.35,0,0,4,PLATINUM,332
4906,809,Spain,Female,33,3,0.0,2,0,1,141426.78,0,0,5,GOLD,627
4909,596,Spain,Female,29,6,0.0,2,1,0,116696.77,0,0,2,SILVER,447
4911,407,Spain,Male,37,1,0.0,1,1,1,49161.12,1,1,1,GOLD,900
4916,539,Spain,Female,39,6,62052.28,1,0,1,59755.14,0,0,4,GOLD,693
4919,682,Spain,Female,50,10,128039.01,1,1,1,102260.16,0,0,4,SILVER,947
4921,526,Spain,Female,33,8,114634.63,2,1,0,110114.38,1,1,2,SILVER,624
4928,513,Spain,Male,39,7,89039.9,2,1,1,146738.83,0,0,1,DIAMOND,675
4941,640,Spain,Male,43,9,172478.15,1,1,0,191084.4,1,1,4,DIAMOND,844
4943,528,Spain,Male,43,7,97473.87,2,1,1,159823.16,0,0,3,PLATINUM,654
4948,772,Spain,Female,39,4,122486.11,2,1,1,140709.25,0,0,2,SILVER,925
4952,679,Spain,Male,58,9,109327.65,1,1,1,3829.13,0,0,3,DIAMOND,902
4953,629,Spain,Male,34,1,121151.05,1,0,0,119357.93,0,0,1,PLATINUM,938
4954,731,Spain,Male,42,9,101043.63,1,1,1,192175.52,0,0,4,PLATINUM,882
